danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
0.781;0.951;-5.765;0.0451;0.00588;0.46;0.378;0.458;111.169;4MZcba3a0weFkV9Y4rMt0g;445507
0.726;0.769;-5.043;0.123;0.0293;0.0101;0.104;0.733;97.985;3B54sVLJ402zGa6Xm4YGNe;233902
0.78;0.527;-6.937;0.0402;0.0206;0.00376;0.118;0.197;112.03;7snrmC4Lz2skHvzYWKxKJF;226187
0.771;0.516;-10.23;0.44;0.322;0.0;0.461;0.678;82.906;1g0DdpThKgz8FR8jkYffil;215307
0.476;0.688;-7.799;0.245;0.0953;0.000648;0.438;0.353;140.555;7tefUew2RUuSAqHyegMoY1;250960
0.643;0.911;-4.844;0.29;0.108;0.0;0.109;0.677;87.534;2sYaw2BWpUFtweoiXB6vUw;202373
0.878;0.619;-5.56;0.102;0.0533;0.0;0.113;0.639;136.041;2YpeDb67231RjR0MgVLzsG;157067
0.661;0.723;-6.976;0.0566;0.179;1.23e-05;0.14;0.316;113.778;7Feaw9WAEREY0DUOSXJLOM;163805
0.68;0.578;-5.804;0.04;0.331;0.0;0.135;0.341;145.038;7dt6x5M1jzdTEt8oCbisTK;231267
0.64;0.635;-7.565;0.226;0.271;0.0;0.319;0.475;100.034;5masKPHeAOVNgxdLebIcK7;223187
0.842;0.734;-5.065;0.0588;0.0427;0.0;0.106;0.952;137.958;22vgEDb5hykfaTwLuskFGD;181027
0.868;0.915;-4.666;0.249;0.23;0.4;0.18;0.669;127.99;2S6PttqbENA5jscXyLcZIT;218368
0.896;0.717;-5.272;0.315;0.445;0.0;0.101;0.885;137.948;2kGI1rlsrIysalojHws7Y6;201000
0.667;0.773;-4.983;0.0586;0.201;0.0;0.404;0.667;89.976;4zYTZvtcww7OWKie7fxA9E;250707
0.67;0.476;-6.253;0.0406;0.328;0.0;0.104;0.235;96.975;5LIleJbUUgtvYnBW9wfY1W;231907
0.677;0.654;-6.285;0.355;0.324;0.0;0.141;0.471;179.189;1Uzqwnqt75QhIsnpnxMSRo;317307
0.759;0.987;-2.516;0.0928;0.0754;0.788;0.268;0.786;124.992;5EuVplVa6I5vbAUBuCRnvS;178560
0.734;0.677;-5.85;0.0621;0.091;0.0;0.0748;0.437;172.008;0n3XaRGoyLTJ7L4nUkDKHm;192507
0.769;0.518;-6.563;0.102;0.000573;0.108;0.342;0.504;121.116;53dnBokesLEOGKW8k8qQsd;247976
0.765;0.906;-2.097;0.0965;0.125;0.0;0.423;0.95;96.071;0U6bQIAh6MCGo1xjbIIx2S;184558
0.904;0.632;-4.479;0.0911;0.0869;0.215;0.0927;0.302;119.963;6JIy6CxXoxH2nt3hZozxql;215521
0.704;0.826;-6.044;0.0744;0.031;0.00393;0.539;0.148;128.086;23nhxZKWVRd7BMVesi4X3E;144000
0.609;0.885;-5.469;0.0642;0.00521;1.15e-05;0.336;0.76;124.959;483XiZ5o13Cc1zoWV7jGml;165441
0.809;0.908;-6.629;0.073;0.001;0.843;0.0587;0.736;120.995;2VAON42E8FkUFVQc8BqSbd;398112
0.894;0.709;-6.765;0.109;0.0139;0.204;0.111;0.454;122.003;4CFksLURV6R6obTfxqiGPY;186885
0.66;0.797;-6.096;0.0262;0.00646;0.000108;0.187;0.674;110.955;7pAq1IXYZpL42HchCminu6;197440
0.867;0.504;-7.737;0.241;0.0358;0.0;0.307;0.84;82.996;3YQjgTpUVNWvpYeb2mtTF7;271160
0.945;0.487;-7.662;0.24;0.287;0.0;0.154;0.875;120.088;7wH6UD31NSKM6gaYd4XQVc;191973
0.898;0.81;-5.822;0.0838;0.0223;1.47e-06;0.0763;0.835;120.001;3im8vluqbDsafyWEwBJdme;256253
0.831;0.502;-4.045;0.046;0.101;0.0;0.122;0.101;100.541;5ry2OE6R2zPQFDO85XkgRb;205427
0.615;0.657;-8.993;0.145;0.214;7.94e-06;0.246;0.378;89.594;78iwevM29hXavHtX1sQekL;232800
0.655;0.853;-6.412;0.164;0.0188;1.91e-05;0.246;0.541;120.028;6Aowha0iKFBSVjIGGyzH1Z;195520
0.821;0.761;-5.765;0.265;0.112;0.0;0.0799;0.758;115.992;5nzlaYHy7fqLO0DnN8dDCj;216480
0.733;0.727;-5.901;0.0908;0.101;0.0;0.14;0.426;124.061;1xxKUciQUXkH72PPilWy7K;239067
0.733;0.673;-8.124;0.164;0.459;0.0;0.107;0.384;78.91;1gpYSFGZNaTjynm0RWnzy1;260787
0.929;0.339;-10.881;0.371;0.0373;1.96e-05;0.187;0.273;98.986;21nFIDqoD1L7ELsprVSzOR;203200
0.702;0.53;-7.094;0.4;0.0867;0.0;0.058;0.681;171.051;6qaGOYPk0tmPmPDIrRiBPM;239601
0.698;0.911;-2.57;0.217;0.000757;0.000103;0.281;0.564;160.031;7yzwszgJUDrllWnG9cQkxQ;253773
0.773;0.664;-5.603;0.211;0.218;0.000117;0.105;0.472;140.161;35rSpXB5bk9ega9jsjcRts;321987
0.747;0.912;-3.324;0.262;0.139;0.0;0.271;0.59;127.096;0YEXqaMeTYjuvGQ0PpOTiL;220079
0.643;0.592;-6.684;0.277;0.00475;1.54e-06;0.222;0.405;123.942;4l5h2Em4eo0BNQu1pmaqpt;267920
0.771;0.895;-4.805;0.253;0.0499;0.0;0.571;0.771;96.576;0wpYoahTjbbM3gFwQWRBfL;181920
0.487;0.398;-9.901;0.0697;0.835;0.0;0.12;0.905;149.367;5HEtuK03ygUzqca6yfgOYZ;157766
0.661;0.673;-7.367;0.257;0.168;0.0;0.0558;0.625;122.946;4WNRbKU0oMQUvnGRXKWKoY;243284
0.902;0.605;-7.67;0.373;0.107;2.64e-06;0.126;0.561;147.977;6hluRlFf8XucT5KaELb7SF;138506
0.738;0.744;-7.116;0.319;0.506;0.0;0.105;0.483;139.934;1l3WcVBNpaXBIWGYefPV9b;209255
0.846;0.786;-3.611;0.377;0.57;0.0;0.283;0.714;146.015;6CfGQzfXt10xyTt6QYKueh;211933
0.668;0.594;-8.655;0.0457;0.305;0.0;0.15;0.427;148.017;2hRumcuNK9EKJAp8IjSDFC;184607
0.775;0.664;-5.286;0.307;0.0582;0.0;0.179;0.6;76.999;4pmQt0EAXwy2SyXOJJ2bPU;178853
0.544;0.65;-8.714;0.144;0.164;0.0;0.225;0.833;84.372;4vO3U8AKIjwBEBCTbEFbD9;272000
0.861;0.651;-4.718;0.111;0.0739;0.0;0.211;0.421;122.985;79reBHqpRoWXaQbjBBY3UC;310907
0.714;0.86;-3.212;0.237;0.0799;0.000886;0.252;0.368;149.985;2ywYb64eCfXm9CQd8AyJuO;180000
0.583;0.683;-5.45;0.131;0.182;0.0;0.385;0.496;99.805;4uQjPCRQJF2QGTKh2vp45a;203461
0.746;0.733;-6.376;0.124;0.378;0.0;0.124;0.539;100.168;0Bhgvv9rPEAGkh8SA5TAtR;165026
0.77;0.682;-5.337;0.27;0.117;0.0;0.0396;0.964;95.699;6hDdz3s6TMHF6ohnCIa1z6;290493
0.621;0.82;-8.827;0.569;0.774;0.00656;0.108;0.618;191.993;1pV9HAOC2RzQ9mtbykEkl1;206414
0.787;0.741;-5.484;0.0592;0.329;1.88e-05;0.341;0.466;105.0;7j56bK7gq6iV7zsD6lbP4J;196880
0.86;0.814;-3.555;0.0569;0.0382;0.581;0.133;0.51;135.045;6UnevBG1cAM5XE3mZLJGWg;135192
0.888;0.586;-6.745;0.0604;0.00597;0.0365;0.153;0.401;150.051;7D8aQaRzoi9Qzz5yerVK5b;158757
0.773;0.453;-9.7;0.0673;0.455;4.69e-06;0.0853;0.558;75.985;6tETaJ828zTsyWrSikcpoC;178907
0.731;0.657;-8.56;0.0434;0.0591;0.0;0.0874;0.49;159.97;2QihWAl9xAwGPm5vGoO7uM;184490
0.789;0.372;-12.991;0.401;0.0346;8.3e-06;0.127;0.238;127.087;7KJ8xa9dfaL1i1qN99Csan;196613
0.61;0.624;-4.773;0.309;0.6;2.12e-06;0.243;0.244;176.169;2TH65lNHgvLxCKXM3apjxI;250534
0.816;0.684;-8.478;0.197;0.473;1.14e-06;0.137;0.815;89.999;2KtpMkc1TS1FMwy9FR0gCM;197597
0.851;0.626;-6.483;0.0915;0.466;0.0;0.0614;0.718;98.079;1GOIfWQmA3Tp6GlwcCd35K;199653
0.715;0.626;-5.641;0.43;0.307;0.0;0.116;0.818;173.945;7tWc8HZfqJSZoK7uukmw8X;158295
0.816;0.652;-6.157;0.231;0.11;0.0;0.0957;0.736;143.995;7lhuM9WUqdThw72dCBRmQW;212609
0.679;0.649;-6.814;0.083;0.713;0.0;0.118;0.296;157.459;0udmmo0fTwWbm6VqEHAvYF;197787
0.705;0.869;-2.793;0.13;0.0173;0.0;0.595;0.237;143.882;20o8OE1CzLtTOHiuPpNYtx;238333
0.867;0.691;-6.76;0.182;0.153;0.0;0.177;0.352;105.005;0PtkSuzTqGEeEmEXByZnD0;171347
0.531;0.683;-4.093;0.333;0.135;0.00265;0.22;0.212;84.817;3UrNOHCzVxX2KZbNcKQAyu;218747
0.711;0.508;-7.299;0.0502;0.0355;0.0;0.141;0.663;98.098;4q6dqyGM25sKFU8nYAGRe4;217800
0.421;0.873;-4.343;0.0564;0.0654;0.0;0.123;0.629;84.786;7wMq5n8mYSKlQIGECKUgTX;202533
0.83;0.746;-6.286;0.0579;0.00456;0.0;0.26;0.646;125.992;6RpiAj9Ofv0Uqp6n2OuRoh;220507
0.576;0.717;-3.607;0.353;0.369;0.0;0.0651;0.507;132.672;69VcHjxsQM9EHCfX4ZZdY0;181021
0.82;0.648;-7.448;0.19;0.301;0.0;0.0819;0.502;133.052;7LUYiyveoCa10mdkdFW7gZ;221328
0.683;0.693;-6.441;0.127;0.647;0.0;0.121;0.322;137.826;0rQbvQpjQ6QeeCAnVRzokf;157184
0.789;0.53;-6.985;0.254;0.466;0.0;0.0921;0.18;130.091;4VHS8cuzp8pYBAZZnbLXzy;185077
0.423;0.704;-6.064;0.391;0.0337;0.0;0.176;0.103;53.773;0tKAUrnbPNICrAliDnzPkk;186773
0.793;0.57;-8.852;0.15;0.137;0.0;0.101;0.655;140.003;4fW3EMRzAfj8aNMsF3zMwt;215948
0.839;0.446;-9.632;0.358;0.39;0.0;0.12;0.545;130.043;682BwhJ9uCSZFn45wwl8MF;195377
0.845;0.5;-8.716;0.0815;0.676;0.0;0.0912;0.412;119.916;3XSR4WYp4BbH8SOCshJK6i;231915
0.907;0.742;-5.257;0.223;0.0758;0.00465;0.0924;0.531;140.016;3AL6LVMFqztUIWPttcHxm3;134802
0.759;0.684;-5.316;0.162;0.189;0.0;0.14;0.358;129.996;1x8HQetxtMHPWMcgVeQnDt;223589
0.776;0.713;-6.121;0.143;0.525;0.0;0.306;0.551;127.987;5GyyPRvEwdI4wJSUbzxHQv;193453
0.541;0.556;-7.581;0.358;0.491;0.000123;0.094;0.613;191.73;04DQPJA3FWKdIvDaMsnMdv;245693
0.77;0.724;-5.484;0.0495;0.0167;0.0107;0.353;0.898;121.975;24Yi9hE78yPEbZ4kxyoXAI;176840
0.674;0.774;-7.567;0.0892;0.0686;0.00188;0.393;0.33;112.05;62aP9fBQKYKxi7PDXwcUAS;176547
0.723;0.57;-8.589;0.0429;0.00412;0.00183;0.0862;0.575;123.979;4ekDggjElGJX9kNSOtnbVf;196000
0.686;0.698;-4.675;0.07;0.119;0.0;0.323;0.55;94.958;0RyGkLUzlkmu6EZadbOgZa;221815
0.682;0.7;-5.591;0.0397;0.406;0.0;0.174;0.637;120.03;7C1trmcQQ5n5RNy4l6ziCv;186878
0.633;0.747;-6.546;0.0553;0.55;0.0;0.165;0.927;74.784;6VtG4p0It4nM0aStU46hEl;214813
0.377;0.738;-7.019;0.228;0.156;0.0;0.0923;0.291;86.049;2tuZqBLMaTBsFUcnMwFJDs;247133
0.646;0.808;-6.053;0.0745;0.0126;0.0;0.0598;0.7;95.839;2H0vTEpmxgNrfCS0jOG5LY;152947
0.691;0.718;-5.596;0.128;0.176;0.0;0.0852;0.682;98.6;5l58QPPxez87TPTdB4BpDC;220440
0.83;0.641;-6.216;0.253;0.105;0.0;0.166;0.581;128.077;1N4vq87LTzHKDF6judMHsG;189413
0.78;0.636;-7.28;0.096;0.227;0.0;0.0988;0.283;93.003;1eRXH7OCKXGmqRcZLd0dbH;223947
0.677;0.666;-6.271;0.0889;0.491;0.0;0.228;0.85;171.962;2LKRpB6YTz0MUqbhJoqNCg;199853
0.817;0.577;-7.878;0.152;0.112;0.0;0.314;0.493;98.051;3oDqQShG78QUJk7L9lTaJl;153184
0.796;0.731;-4.879;0.135;0.271;0.0;0.132;0.887;84.671;3rSi8CHHz7V96AwRQbbjf6;209764
0.744;0.83;-6.579;0.0583;0.841;0.0111;0.251;0.947;161.964;25SoeVSj1Ca3KMKdGHZG4e;209707
0.71;0.699;-4.664;0.1;0.327;4.64e-06;0.0975;0.484;125.051;5BfCoUcWNXcpyJfjXRIeyC;179868
0.74;0.6;-6.169;0.0701;0.251;0.0;0.0784;0.332;89.705;4PkQpqSjCxenpqJbFViK6b;253707
0.71;0.489;-10.224;0.178;0.376;0.0;0.0981;0.0767;130.057;6FPr7b2IQpmUtafljoISjK;195960
0.482;0.785;-5.646;0.335;0.348;0.0;0.291;0.424;104.904;7syABtsvHvD3nO7OG91Ani;148280
0.912;0.412;-8.074;0.123;0.0165;0.0126;0.104;0.423;154.983;0TlLq3lA83rQOYtrqBqSct;238614
0.541;0.571;-8.308;0.16;0.0123;1.55e-06;0.0933;0.73;77.335;2wnsBaxrmkthIFAm6vqCuX;289587
0.586;0.67;-5.771;0.458;0.048;0.0;0.0899;0.822;75.457;19CrJMZb2zBnEVLzLBDO5D;165813
0.673;0.907;-6.001;0.256;0.0783;0.0;0.165;0.521;115.037;3L6nbNYJH7bHdx2Rwh01ve;211360
0.851;0.515;-10.229;0.461;0.312;0.0;0.482;0.319;117.094;6AGuafP89sNX8nYWdYFx84;211187
0.477;0.56;-8.418;0.332;0.101;0.0;0.154;0.26;174.169;3abwCcAHXtNThaSpkri1Zt;205653
0.686;0.675;-6.138;0.0536;0.477;0.0;0.113;0.389;129.91;1ha0byUiP5oJ3j5esTE0Du;224376
0.655;0.86;-4.594;0.313;0.00217;0.0;0.244;0.641;159.965;3ZbGJ6sxn7K7WLvp2t7kV4;266960
0.611;0.688;-5.688;0.341;0.0264;0.0;0.251;0.393;178.462;1XdbvPWz4lhyRBMz9cBy8b;132303
0.563;0.846;-5.085;0.3;0.225;0.0;0.152;0.461;77.99;6q1ewquUIGAAqtrd1s8MRE;233691
0.85;0.6;-9.979;0.129;0.0175;0.0119;0.367;0.613;142.006;1xh4kT1LhAEMfJ7b8wYH9V;141972
0.459;0.663;-5.939;0.1;0.0169;0.0;0.0621;0.412;176.791;69Sy7207dnixZ6w7RSV9Kb;192881
0.263;0.61;-7.929;0.24;0.0128;0.000951;0.196;0.381;75.925;36LVu7aqxBFToZeXwtT1n7;271868
0.794;0.756;-6.591;0.384;0.436;0.0;0.118;0.48;79.951;3ZTEt7XBBBPXH8aMDs6hOU;168620
0.803;0.698;-6.973;0.176;0.257;0.0;0.142;0.455;150.014;1CZu4xJ9mk1n0PB0IDA9c0;175507
0.862;0.666;-7.466;0.152;0.343;0.0;0.0766;0.408;136.11;3b0a2mE4OJbY7X6g9O8Bft;174369
0.817;0.504;-8.688;0.0989;0.00241;0.0;0.127;0.221;128.007;5cTiuTtV9BuQlovkjGS6LY;148987
0.804;0.719;-4.903;0.147;0.527;0.0;0.107;0.8;145.085;1b1YeiOKibxMRrZonl8gqf;202973
0.901;0.65;-6.766;0.16;0.0695;4.39e-05;0.0867;0.458;120.022;10luKmtlbA2PO8tH3kurlJ;169707
0.824;0.759;-3.269;0.367;0.0778;0.0;0.143;0.55;95.59;5v4pW9DJh7idRbzoohTIGp;182500
0.855;0.556;-7.922;0.341;0.407;3.97e-05;0.655;0.782;89.027;2jPlPtYwsBM3RUZDI530E8;226247
0.649;0.605;-7.24;0.409;0.0701;0.0152;0.0776;0.366;146.452;1IEHI5Ongja50K9uIHtIGP;159896
0.688;0.7;-8.017;0.367;0.173;0.0;0.134;0.677;191.907;2CuELzKxbLqxhHppT1NDfl;202500
0.755;0.875;-5.944;0.193;0.399;0.0;0.115;0.393;145.008;5c2HadbVTsMKjja4gohEFI;203301
0.812;0.807;-5.378;0.141;0.11;0.0;0.071;0.931;123.095;1qZ2qGQoyrbyD6H33a1Lyi;208480
0.786;0.543;-6.246;0.0774;0.232;0.0;0.105;0.341;155.008;7LDq2cE0TQV66BXorbV8FD;237707
0.734;0.466;-8.658;0.464;0.243;0.0;0.106;0.788;89.318;28AvvchUP85ihRe9xCzcfB;208360
0.897;0.586;-7.305;0.443;0.128;0.0;0.0876;0.407;127.952;5VbsFRoYxA0ZzLHhW8meCF;203568
0.802;0.648;-9.251;0.179;0.156;0.0;0.104;0.622;93.981;5kFlsxuBL89VGuV68poWAs;204255
0.765;0.744;-6.391;0.307;0.331;0.0;0.105;0.681;140.056;0v1QlO4GYGuNVdVty9S4RZ;126265
0.72;0.563;-5.876;0.213;0.199;0.0;0.229;0.537;107.123;3AwocpOojLGJH4nUdRGsyE;196213
0.857;0.694;-5.593;0.191;0.398;0.0;0.0818;0.271;129.944;6jKMiPWAL6ciOWfKYFHe4D;180053
0.828;0.588;-7.14;0.118;0.0156;0.0;0.124;0.598;94.052;37eGbhE1xVFSvcKkqGb6i1;224681
0.819;0.859;-6.264;0.224;0.0244;0.0;0.0916;0.612;104.906;660eekzsNZ7sdATvfIsAkR;195429
0.786;0.567;-6.52;0.0406;0.381;0.0;0.0565;0.734;130.003;1lnPygfVghWoKJAxaStV98;194053
0.891;0.894;-4.595;0.145;0.0466;0.000244;0.161;0.671;130.045;1K7WzjKDcDdVbKNGrB0gej;154154
0.843;0.76;-6.224;0.147;0.0886;7.23e-05;0.14;0.806;107.013;6h3OTSLTJubOG0RLkIW91i;165981
0.639;0.844;-4.488;0.192;0.118;0.0;0.0613;0.722;94.33;0NgJNxHAnlIkVpVj2E9SK8;241227
0.737;0.854;-6.414;0.221;0.0475;0.0;0.0905;0.65;150.621;17N5FdRwJuv3UXQ7MHnbhF;166080
0.858;0.678;-3.87;0.0469;0.0761;0.0;0.0741;0.922;117.009;0laYHRpNTS6i8FXdupHkJ4;188453
0.896;0.419;-11.489;0.218;0.562;0.0;0.101;0.619;120.021;4yhYSEPT4HHM4Ylpiai3dH;162000
0.725;0.633;-8.593;0.0614;0.249;0.000379;0.374;0.383;122.044;5cIaWIuIbXJ4El6tzdikIi;207547
0.837;0.728;-5.212;0.184;0.311;0.0;0.105;0.566;78.518;01s1HGlw9yqT0U242yffBb;295653
0.771;0.714;-5.903;0.0449;0.0349;0.00196;0.0862;0.466;150.021;7sSwnQc7LTQ8u74axzYndn;198280
0.887;0.474;-10.409;0.113;0.0251;0.0;0.0897;0.366;100.012;0RPAj4IIL5vmqC44fGQWfY;242719
0.652;0.557;-5.714;0.0318;0.74;0.0;0.124;0.483;150.073;2qxmye6gAegTMjLKEBoR3d;169354
0.726;0.815;-5.886;0.0313;0.00799;0.081;0.112;0.462;140.158;3lIxtCaROdRDuTnNBDm3n2;209560
0.904;0.723;-5.224;0.26;0.0631;0.0;0.185;0.835;145.013;2MbdDtCv5LUVjYy9RuGTgC;227478
0.84;0.692;-5.399;0.0356;0.00181;0.0;0.344;0.145;100.046;0WLhJ2NBuZHuoHY8pLVHJ0;155913
0.796;0.496;-8.165;0.0388;0.431;5.51e-06;0.0781;0.716;97.988;0RE4crnT3jRms1xxVlEZx2;187844
0.808;0.745;-5.26;0.342;0.145;0.0;0.292;0.829;165.995;7FIWs0pqAYbP91WWM0vlTQ;210800
0.912;0.758;-5.039;0.238;0.284;0.0;0.109;0.7;104.96;1WkjQxAWqzUGzHy99l46Fa;216427
0.532;0.887;-3.757;0.0335;0.0778;0.000214;0.294;0.795;122.511;37ZJ0p5Jm13JPevGcx4SkF;249293
0.68;0.82;-4.197;0.151;0.0614;0.0;0.597;0.243;140.033;0GQ5bFTVFFKpwNPc7KwQnB;234653
0.745;0.665;-7.569;0.0515;0.197;4.05e-06;0.0874;0.705;122.006;501weglNrLXtBkY2C6g4rR;228970
0.696;0.634;-6.918;0.281;0.244;0.0;0.437;0.728;89.973;4g32MdRoqwGKQd3NXIRhpU;142192
0.657;0.546;-7.057;0.165;0.418;0.0;0.281;0.743;80.999;1PvRXPvIdDkImIkllx5ft6;174720
0.875;0.709;-5.468;0.0825;0.539;0.0;0.106;0.756;102.997;3PCHHytV0A880TKPVya4f7;209768
0.429;0.231;-20.43;0.402;0.878;0.0;0.279;0.914;74.545;4EmunTy7kNBYQivOa8F6b8;30133
0.518;0.938;-5.964;0.0416;0.021;0.000305;0.288;0.71;139.138;6fybp4N6eW3bsFAvARxyVe;227800
0.872;0.613;-4.884;0.32;0.273;0.0;0.0818;0.343;139.885;5dkSQ8ExtSaS5diqiQosOk;196027
0.737;0.954;-2.936;0.05;0.034;0.0103;0.412;0.904;119.979;0ZBC6Eg6DjZRhgUmFdtzGH;190000
0.661;0.748;-4.809;0.206;0.175;0.0;0.254;0.509;171.983;5CpsIb7SMFHjmAG8RvIWfq;265947
0.654;0.613;-5.279;0.341;0.296;0.0;0.142;0.851;126.421;5TOellL1TBlJ63Tbo7Ao4G;204507
0.725;0.576;-10.293;0.0632;0.255;0.936;0.0938;0.311;99.993;0xXKBial2Oc7HnRoAqOzT8;180169
0.699;0.713;-5.507;0.0594;0.04;3.11e-06;0.294;0.354;121.993;2qT1uLXPVPzGgFOx4jtEuo;205920
0.848;0.745;-3.052;0.221;0.0949;0.0;0.0796;0.516;137.024;1qwMkkRiD5jqLeUUjfgblh;170227
0.413;0.873;-4.151;0.0536;0.000264;0.00249;0.204;0.48;116.68;0snQkGI5qnAmohLE7jTsTn;218933
0.841;0.553;-8.688;0.0494;0.0509;0.0511;0.0992;0.524;119.016;6MNM7I3IB3oyEksSox41t3;504253
0.876;0.494;-8.76;0.133;0.0201;0.609;0.112;0.287;148.015;5f8OFV8uUTKhSFTmjinwFE;183267
0.533;0.593;-5.284;0.0581;0.156;0.0262;0.0819;0.0888;128.646;1l4RFBJ96hKYXRBl9AWCVt;158547
0.685;0.706;-7.02;0.0545;0.0894;0.0287;0.0986;0.64;155.989;2DOc7EJutpU8OrBHV6RABG;172293
0.914;0.698;-5.291;0.0656;0.264;0.0;0.183;0.627;116.97;3PzzaYK8NFBZskom0ms27N;209716
0.557;0.715;-7.13;0.109;0.182;0.0149;0.204;0.448;139.992;27aDEg8tiPHqtsQSNm6Smh;316440
0.772;0.745;-5.817;0.25;0.277;0.0;0.376;0.573;91.958;4dchlYDHN8KiuZzS6YXpFA;214680
0.72;0.643;-7.691;0.0369;0.135;0.812;0.112;0.325;122.012;30pVSKdzBpZ9Np4Y2bJbFM;188852
0.625;0.641;-6.463;0.205;0.156;0.000169;0.223;0.378;134.074;2IDI1h8uhUUkqcKCXRyBTy;165293
0.602;0.658;-5.934;0.0558;0.0233;6e-05;0.237;0.268;145.031;5OCJzvD7sykQEKHH7qAC3C;197547
0.715;0.595;-8.578;0.0464;0.64;0.00586;0.122;0.775;139.952;5NspRpG82B4vDO4KODy1fz;208040
0.861;0.572;-9.98;0.116;0.00947;0.000751;0.0639;0.232;82.51;2oT2g4vkjRaFOcUtdOf9eg;161743
0.68;0.724;-6.148;0.277;0.615;0.0;0.115;0.538;136.147;7fItq8fcHDkZRUWUATwnol;204733
0.851;0.62;-7.621;0.206;0.195;1.15e-05;0.228;0.276;122.003;3hCK6VnlAEG4hTcG3GbJUc;160667
0.473;0.898;-4.797;0.0561;0.00783;0.0618;0.173;0.808;96.556;4aVuWgvD0X63hcOCnZtNFA;235547
0.791;0.862;-3.24;0.11;0.037;2.19e-05;0.0814;0.592;123.994;7ef4DlsgrMEH11cDZd32M6;214847
0.558;0.583;-9.317;0.204;0.021;4.57e-05;0.369;0.308;129.986;3sOP1B6yYyLIPyBtI4Ag6M;202360
0.778;0.566;-6.959;0.0311;0.672;0.000197;0.0698;0.479;117.971;3c8iiZGfEammKJuWTErE5x;186147
0.809;0.72;-4.811;0.229;0.381;0.0135;0.185;0.597;107.038;17dYr1kHgYC1W4hGcRH8QH;174953
0.812;0.546;-8.711;0.245;0.0364;0.00641;0.109;0.416;145.047;3H1EladfCtoD0X31oJLetv;191427
0.707;0.51;-7.755;0.0493;0.359;6.95e-05;0.281;0.621;89.967;7Dg6YSfLTADFX1t0Nszy5B;213054
0.834;0.7;-5.808;0.107;0.337;0.000313;0.126;0.699;149.995;1ctwXQLrWGY67DSxQgnNlt;276840
0.755;0.891;-5.516;0.174;0.273;0.0412;0.12;0.515;160.021;4kT18i0w2ZYeLTFPdpkihT;192000
0.452;0.794;-5.151;0.0483;0.0111;0.00182;0.416;0.282;137.825;01XFgRZfZI7oBagNf1Loml;196664
0.749;0.651;-8.098;0.0337;0.0336;0.0136;0.155;0.378;110.007;7HFJ3tFuZcewzkQglQOtTZ;221640
0.723;0.504;-5.572;0.0392;0.388;7.4e-05;0.087;0.551;133.975;4IhKLu7Vk3j2TLmnFPl6To;218893
0.634;0.407;-12.058;0.544;0.629;0.0;0.086;0.383;57.821;1VYTP4prOc62xQe1KWf3S5;200091
0.671;0.55;-8.699;0.188;0.187;0.0;0.0898;0.387;154.034;5CNs3rm8nmxaF5E378knb4;209040
0.696;0.592;-7.153;0.0698;0.415;0.0;0.164;0.819;155.027;5xFw11wiwMdRk2860JCRIy;175085
0.795;0.911;-2.228;0.0875;0.0157;0.206;0.131;0.8;164.081;2hsA9YWuF3C9Gosi4dpjJN;182093
0.721;0.881;-2.528;0.342;0.41;7.61e-06;0.292;0.643;127.759;22mQXNE0nCuWq4yOwcadIn;213750
0.497;0.68;-5.722;0.309;0.456;0.0;0.123;0.702;94.983;3VwR0joqoloF97pCHzLVLx;225904
0.689;0.623;-7.206;0.129;0.586;0.0;0.103;0.26;154.95;1J4oMIhWDUd9cI1urhEyjl;178333
0.837;0.581;-6.304;0.401;0.376;0.000119;0.111;0.539;144.035;6sUVclkQYxqcCXOxUvlsoe;138680
0.723;0.725;-5.782;0.0916;0.183;0.0003;0.0889;0.645;171.916;6kXjsO0sGgaiR2wKN5uSz7;162307
0.755;0.733;-5.01;0.043;0.186;7.89e-06;0.14;0.386;122.046;1oIHWApwC79TRxOmuZHEif;175760
0.764;0.82;-3.012;0.279;0.00979;0.0;0.0962;0.849;136.14;2vzIOKlaGPQzkbOzMQhFdu;240053
0.391;0.396;-8.621;0.189;0.702;0.405;0.315;0.199;99.112;7MiZjKawmXTsTNePyTfPyL;131272
0.827;0.518;-8.156;0.343;0.164;0.375;0.61;0.584;80.729;0tAFy8LVdMQgW6A6Nq7olS;195791
0.727;0.671;-6.455;0.053;0.266;0.0;0.084;0.278;127.102;4MBexWMZQsB85CViyJB7UW;215017
0.896;0.586;-6.687;0.0559;0.104;0.0;0.79;0.642;116.971;0nbXyq5TXYPCO7pr3N8S4I;196653
0.844;0.562;-7.744;0.137;0.217;0.000636;0.114;0.574;94.976;12GV2Wr4p1hBWQCrQcVsew;187307
0.785;0.652;-2.607;0.0668;0.102;0.0;0.0697;0.484;170.024;7f5trao56t7sB7f14QDTmp;203093
0.853;0.793;-6.028;0.252;0.00802;1.08e-05;0.11;0.718;126.953;1R5NIb1aUjWawsft1HCAFi;183575
0.64;0.754;-5.873;0.283;0.255;0.0;0.63;0.584;87.15;6K07Ahf6V7CAQn0ikrOztl;397667
0.73;0.508;-7.365;0.297;0.222;0.0;0.322;0.478;101.769;4tIxUW0G52Ji6OLIEKg9zM;235044
0.695;0.815;-3.136;0.0492;0.107;5.27e-05;0.0703;0.732;145.028;5UzMslSz8N0P1uWK0mrA8W;225295
